Code,Localitate,Shannon,Simpson,Inverse Simpson
115183,Apold,0.7308728717131412,0.4150401028074785,1.7095189000125266
115236,Atintis,0.8538724112109403,0.5231334985305522,2.097022954891011
115307,Bahnea,1.124997053333831,0.6689538236589878,3.0207266280879668
115389,Band,1.0872548047774322,0.6592926631914922,2.935070343266611
115520,Batos,0.8567015020978112,0.4607961855926558,1.8545862868183365
115575,Bagaciu,1.124603836679674,0.6689560832294908,3.020747246333585
115600,Bala,0.3607170002626958,0.17301688466111775,1.2092145310490634
115637,Balauseri,0.865495509917267,0.4890643767215246,1.9571937332992921
115708,Beica De Jos,0.9328542884759743,0.5611833926221956,2.2788563221788873
115771,Bichis,0.883528401080319,0.5296811308349769,2.1262170530715516
115824,Bogata,0.9047904297648725,0.5478124443541255,2.2114717389152094
115851,Breaza,0.9612108457741022,0.5905031619198386,2.4420212978646836
115897,Brancovenesti,0.9131872455408008,0.5677133606028073,2.313279913981293
115959,Ceuasu De Campie,0.9622256488151908,0.5897861538415647,2.4377529168378533
116046,Chetani,0.5468361063717957,0.29302858829839284,1.4144843531835372
116126,Chiheru De Jos,0.35171077581975674,0.17021495759231509,1.2051313881224266
116171,Coroisanmartin,0.9485840077336974,0.5613900629285244,2.279930105270371
116224,Cozma,-0.0,0.0,1.0
116288,Craciunesti,0.6998429711112846,0.4325800275065156,1.762363061711725
116340,Craiesti,0.0346155872155612,0.011135508352258405,1.0112609042455385
116395,Cucerdea,0.07996378429577075,0.026365201480139322,1.027079148691296
116439,Cuci,0.715579728810837,0.39328766412634875,1.6482275715723234
116493,Danes,0.6962197060935145,0.36931463760207994,1.5855766751869964
116545,Deda,0.3534969108727798,0.1779847894395048,1.2165225012298069
116590,Eremitu,0.34831683616260345,0.1583656545949822,1.1881644391766977
116652,Ernei,0.714112312596949,0.3985683052852519,1.6626992038959438
116723,Faragau,1.0238727463785269,0.6223179888698044,2.6477300229564737
116796,Fantanele,0.24711207841549127,0.10616263646566682,1.1187717596027624
116867,Galesti,0.20051783141585494,0.08034930707843058,1.0873693758911602
116938,Ganesti,0.849875306824128,0.4998714128448071,1.9994857836224706
116983,Gheorghe Doja,0.7026784582182486,0.4070910615870843,1.686599636491863
117042,Ghindari,0.30562953669061843,0.14980616434902827,1.1762023647634725
